1000

1197 35 37 4
1159 171 40 2
1097 108 55 4
1094 110 76 5
1089 406 67 5
1048 362 31 3
1043 138 49 5
1030 348 92 5
987 271 63 5
947 378 39 2
898 265 74 4
851 396 93 5
843 473 25 3
820 166 51 4
759 96 47 4
581 460 46 4
522 394 65 4
500 93 29 2
437 275 24 2
415 130 55 4
407 336 97 5
358 182 45 4
336 39 37 4
331 152 58 4
312 111 53 4
263 76 75 5
242 120 56 5
228 158 44 4
206 131 63 4
191 168 42 4
178 2 45 5
165 85 78 5
104 455 66 4
49 264 84 5
29 94 44 4
9 19 13 1
18 740 745 382 12 5
17 1101 1110 405 1 5
17 1101 1106 440 6 5
17 715 721 235 3 5
17 361 369 358 21 5
17 361 366 430 14 5
17 236 248 288 14 5
17 236 246 476 2 5
10 1176 1184 227 6 5
10 1130 1135 418 21 5
10 1130 1134 117 3 5
10 1076 1085 75 17 5
10 1076 1084 304 17 5
10 1076 1083 210 2 5
10 1055 1059 156 22 5
10 1055 1058 252 5 5
10 1021 1037 328 11 5
10 786 795 167 10 5
10 756 761 379 6 5
10 430 439 386 6 5
10 401 429 32 2 5
1 1143 1164 105 6 5
1 1143 1163 451 5 5
1 1115 1119 43 11 5
1 970 976 260 14 5
1 970 975 413 1 5
1 926 944 139 11 5
1 873 908 154 12 5
1 741 752 471 5 5
1 741 751 302 4 5
1 741 750 63 2 5
1 718 735 48 2 5
1 718 733 91 9 5
1 718 731 20 8 5
1 627 638 202 3 5
1 565 575 24 3 5
1 565 574 395 6 5
1 565 573 45 1 5
0 1065 1067 81 3 5
0 1055 1058 252 25 5
0 1055 1057 129 20 5
0 842 849 114 8 5
0 627 638 202 11 5
0 565 573 45 10 5
0 322 356 118 14 5
1197 1179 1198 1195 214 20 4
1197 607 600 612 309 1 4
1159 1092 1078 1095 173 4 2
1159 1092 1078 1093 80 2 2
1097 1079 1096 1012 8 15 4
1097 1079 565 573 45 2 4
1097 739 719 738 153 3 4
1048 1024 1055 1057 129 6 3
1048 776 771 780 72 8 3
1048 776 771 779 174 6 3
1043 669 859 828 270 8 5
1043 379 823 1192 297 2 5
1043 379 371 375 4 5 5
987 1052 1026 1054 435 9 5
986 1131 811 824 423 6 5
986 620 971 981 442 7 5
986 620 971 979 444 1 5
986 620 785 791 233 4 5
986 620 741 750 63 6 5
986 620 741 749 79 2 5
947 725 717 729 427 2 2
947 725 717 726 232 6 2
941 444 432 446 28 5 1
911 280 1021 1037 328 2 5
911 280 1021 1034 193 1 5
911 1 565 573 45 2 5
911 1 565 572 220 10 5
911 1 7 915 230 8 5
911 1 7 610 370 6 5
911 1 4 389 310 1 5
867 870 895 1083 210 4 5
867 870 893 588 335 8 5
843 840 996 1005 184 1 3
843 840 53 66 180 14 3
843 578 567 579 163 1 3
843 578 567 577 157 8 3
820 904 872 905 287 7 4
759 1139 438 773 46 2 4
759 755 396 408 103 2 4
759 755 283 305 41 4 4
759 755 283 304 339 1 4
662 1141 742 754 192 23 5
661 1025 1050 219 126 24 5
661 1025 1049 94 355 10 5
661 814 811 824 423 10 5
661 770 1077 1087 417 4 5
661 770 871 903 66 4 5
661 770 871 899 226 5 5
661 770 547 555 16 9 5
661 560 1140 1149 54 13 5
661 560 1140 1147 17 1 5
661 560 1100 1103 254 1 5
661 560 927 948 398 10 5
661 560 927 945 432 8 5
661 560 856 862 29 1 5
661 560 565 572 220 7 5
645 1025 1049 94 355 7 5
645 1025 625 630 258 7 5
645 985 910 914 331 7 5
645 602 616 1121 375 6 5
645 560 565 572 220 6 5
645 560 382 389 310 6 5
628 486 497 576 22 6 5
628 486 496 180 299 15 5
628 486 255 262 222 10 5
522 520 970 975 413 2 4
510 933 932 966 351 3 5
510 933 932 964 237 2 5
510 647 659 277 177 14 5
510 380 1177 1191 388 2 5
500 887 868 882 479 11 2
500 487 925 939 401 2 2
489 568 1056 1063 454 6 5
489 451 470 1027 113 4 5
485 488 600 612 309 10 5
433 865 237 249 259 31 5
433 647 659 277 177 23 5
433 647 657 97 236 5 5
433 431 740 744 57 3 5
433 431 740 743 161 1 5
407 35 25 1063 454 4 5
395 545 1177 1191 388 3 5
395 545 718 731 20 3 5
381 1131 811 824 423 3 5
381 815 930 955 322 7 5
381 590 676 687 465 6 5
381 590 595 345 140 11 5
381 590 595 274 99 12 5
381 590 594 894 71 7 5
381 546 715 721 235 2 5
381 546 715 720 273 14 5
381 546 550 720 273 6 5
381 546 50 55 321 5 5
381 152 600 612 309 3 5
381 152 600 610 370 12 5
370 1117 1129 338 422 7 5
370 1117 1128 39 445 12 5
370 647 657 97 236 11 5
331 1168 1144 1166 69 2 4
321 1075 1078 1093 80 4 5
321 1075 717 726 232 2 5
321 1022 1177 1191 388 5 5
321 1022 1042 3 433 4 5
321 1022 925 939 401 7 5
321 1022 925 938 132 2 5
321 620 741 749 79 19 5
321 620 432 446 28 4 5
321 620 432 443 190 10 5
321 19 789 803 365 1 5
321 19 788 802 293 7 5
320 1178 1177 1191 388 2 5
320 1178 1177 1190 147 7 5
320 1178 1177 1188 387 3 5
320 1131 811 824 423 1 5
320 1131 811 822 1 1 5
315 716 742 754 192 4 5
315 716 724 807 133 24 5
315 316 925 938 132 5 5
315 176 182 366 430 1 5
286 1070 970 975 413 2 5
286 569 397 416 458 2 5
286 532 542 944 139 1 5
286 532 540 618 238 23 5
286 532 539 730 90 5 5
286 314 934 330 443 15 5
286 282 565 572 220 1 5
286 280 1021 1034 193 1 5
281 450 1056 1063 454 9 5
258 591 1056 1063 454 6 5
258 591 772 784 291 4 5
258 591 772 782 461 6 5
258 525 812 828 270 11 5
258 525 812 827 439 5 5
257 912 928 952 332 12 5
257 912 855 857 115 1 5
257 912 719 738 153 9 5
257 601 812 827 439 10 5
257 601 613 459 13 8 5
257 530 910 914 331 8 5
257 268 1114 424 261 8 5
257 70 1177 1188 387 2 5
257 70 1077 1087 417 4 5
257 70 788 802 293 1 5
257 70 788 799 306 6 5
257 70 600 610 370 4 5
257 70 600 608 428 3 5
235 620 432 443 190 2 5
235 620 400 422 456 8 5
235 450 1056 1063 454 3 5
235 450 458 243 26 1 5
235 450 453 473 468 16 5
228 481 456 482 338 1 4
228 294 483 1173 33 19 4
202 520 970 975 413 2 5
202 399 400 422 456 3 5
202 199 757 768 357 4 5
202 199 111 142 127 2 5
202 199 111 141 146 6 5
202 198 1077 1087 417 6 5
202 198 1077 1086 369 8 5
202 196 214 66 180 12 5
202 70 600 608 428 15 5
201 199 111 141 146 7 5
200 455 476 1060 452 22 5
200 198 1077 1086 369 2 5
191 702 679 696 67 20 4
191 186 972 983 303 3 4
165 151 166 768 357 3 5
155 1088 1077 1086 369 3 4
154 660 1116 1123 122 2 5
154 660 600 608 428 10 5
154 360 454 475 240 3 5
154 360 283 304 339 22 5
153 646 1020 1031 307 3 5
153 646 925 937 37 15 5
153 646 652 142 127 9 5
153 591 772 782 461 15 5
153 591 742 754 192 3 5
153 256 741 749 79 6 5
153 256 266 920 7 11 5
153 256 265 989 64 4 5
153 171 497 576 22 5 5
150 380 1177 1188 387 3 5
150 380 926 944 139 9 5
150 380 926 942 0 1 5
113 998 531 537 312 11 5
110 677 678 694 470 9 5
110 380 926 942 0 11 5
106 841 928 952 332 11 5
106 841 928 950 279 8 5
106 109 111 141 146 1 5
106 108 742 754 192 5 5
106 107 1177 1188 387 2 5
106 105 322 356 118 9 5
104 80 625 630 258 1 4
104 80 100 1086 369 5 4
104 80 79 97 236 1 4
96 340 319 344 188 4 1
78 1070 430 439 386 2 5
78 1023 1046 229 134 1 5
78 1023 1045 948 398 5 5
78 1023 1026 1054 435 7 5
78 770 547 555 16 1 5
78 770 547 554 359 2 5
78 675 995 1000 68 4 5
78 511 1145 1170 459 9 5
75 999 772 782 461 6 5
75 520 970 973 285 13 5
75 520 756 761 379 3 5
75 520 523 132 280 3 5
75 520 322 351 104 4 5
75 520 111 141 146 7 5
75 520 15 23 201 1 5
52 1117 1128 39 445 8 5
52 1117 566 576 22 3 5
52 997 1011 899 226 1 5
52 813 834 246 476 2 5
52 626 625 630 258 1 5
51 284 309 1001 346 10 5
29 16 175 177 100 2 4
20 107 1177 1188 387 1 5
20 107 1177 1186 411 2 5
20 77 95 1152 58 6 5
20 21 48 434 437 1 5
20 21 41 1153 243 8 5
20 19 788 799 306 3 5
20 19 454 475 240 10 5
20 19 15 23 201 14 5
18 1146 1172 749 79 5 5
18 1142 1144 1166 69 10 5
18 316 925 937 37 11 5
18 316 323 359 82 2 5
18 35 25 1063 454 12 5
17 1101 567 577 157 26 5
17 933 932 964 237 3 5
17 569 397 414 281 11 5
17 361 970 973 285 5 5
17 361 432 443 190 4 5
17 236 245 903 66 6 5
10 1179 1198 1195 214 11 5
10 1179 1176 1184 227 11 5
0 1065 930 955 322 1 5
0 787 797 802 293 1 5
0 787 788 799 306 3 5
0 361 432 443 190 9 5
0 361 364 69 228 5 5
0 316 323 359 82 5 5
1048 776 771 780 915 230 8 3
911 1 1143 1165 66 180 1 5
911 1 1143 1161 618 238 3 5
911 1 1115 1119 576 22 6 5
911 1 873 872 905 287 3 5
851 298 282 565 571 296 1 5
843 840 996 1010 644 128 4 3
759 755 841 928 950 279 1 4
759 755 841 847 158 409 5 4
759 755 396 1177 1186 411 3 4
645 985 1101 567 577 157 2 5
645 560 997 1011 899 226 2 5
645 560 927 949 1063 454 7 5
645 560 284 309 1001 346 1 5
645 560 284 307 579 163 1 5
500 887 868 884 651 14 9 2
489 568 997 1011 899 226 1 5
433 865 237 252 1086 369 2 5
433 865 237 252 555 16 3 5
433 865 237 251 1040 213 1 5
433 431 740 1056 1063 454 2 5
395 545 1115 1119 576 22 1 5
321 1022 1042 3 71 34 16 5
320 1131 811 823 1192 297 35 5
312 881 868 884 651 14 1 4
312 881 868 869 888 65 11 4
312 285 601 613 459 13 7 4
312 285 487 925 935 52 14 4
286 840 996 1010 644 128 5 5
286 532 680 705 222 23 2 5
286 280 1179 1176 1184 227 1 5
286 280 1021 1036 492 477 5 5
286 280 186 678 694 470 2 5
286 10 1130 995 1000 68 11 5
286 10 647 657 97 236 4 5
286 10 647 656 899 226 2 5
286 10 401 428 1099 170 3 5
257 912 151 166 768 357 2 5
257 912 151 164 254 408 6 5
235 620 1070 430 439 386 7 5
235 620 785 1056 1063 454 3 5
202 810 812 829 1155 390 4 5
201 866 870 893 588 335 5 5
201 603 1070 430 439 386 5 5
201 603 740 1056 1063 454 5 5
201 603 740 1056 1062 102 8 5
201 603 740 748 351 104 7 5
201 603 602 616 1121 375 7 5
201 398 1070 430 439 386 1 5
201 398 1070 430 434 437 7 5
201 398 487 925 935 52 8 5
201 398 399 400 422 456 1 5
201 199 757 1056 1062 102 8 5
201 199 757 756 761 379 3 5
200 198 1065 930 955 322 1 5
200 198 996 1010 644 128 1 5
200 198 996 1010 181 234 10 5
195 525 856 864 276 246 5 5
195 525 812 829 1155 390 1 5
191 702 679 1056 1062 102 7 4
191 702 679 1056 1061 47 3 4
191 702 679 703 1062 102 2 4
191 702 679 695 1153 243 9 4
178 551 546 50 55 321 3 5
155 150 380 926 942 0 2 4
154 660 1116 1125 543 197 1 5
153 646 1020 1029 1013 272 1 5
153 646 647 656 899 226 14 5
153 591 856 864 276 246 7 5
113 998 1130 995 1000 68 1 5
113 998 1130 926 942 0 4 5
113 560 284 307 579 163 6 5
113 560 284 283 304 339 8 5
110 677 855 932 964 237 2 5
110 677 855 932 963 374 2 5
110 677 855 858 243 26 13 5
104 80 70 600 608 428 3 4
104 80 70 600 605 326 16 4
104 80 70 74 979 444 3 4
78 1023 1026 1053 1063 454 3 5
78 770 1130 926 942 0 12 5
78 770 871 900 1057 129 4 5
76 486 493 858 243 26 2 5
75 520 1070 430 434 437 3 5
75 520 322 355 87 191 3 5
52 1117 786 794 344 188 22 5
52 626 259 278 243 26 8 5
52 626 259 273 598 249 9 5
51 814 811 823 1192 297 1 5
51 814 455 476 1060 452 5 5
29 16 1178 1177 1186 411 19 4
29 16 1178 1177 1185 151 5 4
20 21 401 428 1099 170 1 5
20 19 789 805 239 119 1 5
20 16 1178 1177 1185 151 2 5
18 1142 855 858 243 26 32 5
17 569 397 412 579 163 6 5
17 236 856 864 276 246 17 5
17 19 789 805 239 119 6 5
17 19 454 456 482 338 3 5
17 19 37 748 351 104 2 5
9 1 873 872 905 287 5 1
0 842 868 869 888 65 3 5
0 525 812 829 1155 390 2 5
0 361 970 977 338 422 2 5
0 361 432 430 434 437 4 5
1048 1024 1055 1026 1053 1063 454 1 3
1048 1024 1055 856 864 276 246 5 3
1048 776 771 811 823 1192 297 1 3
1043 379 371 970 977 338 422 1 5
898 818 810 812 829 1155 390 9 4
851 298 282 786 794 344 188 11 5
820 517 511 1145 788 799 306 2 4
759 1139 1131 811 823 1192 297 2 4
395 545 1115 1025 625 630 258 1 5
381 590 676 689 656 899 226 1 5
358 516 511 1145 788 799 306 13 4
331 853 809 789 452 472 419 3 4
331 541 532 680 705 222 23 6 4
312 285 601 812 829 1155 390 4 4
312 285 520 322 355 87 191 7 4
312 285 520 111 141 346 106 1 4
286 280 1179 1178 1177 1185 151 1 5
286 280 1021 1036 492 158 409 1 5
286 280 186 972 1056 1061 47 3 5
257 912 151 166 768 478 268 9 5
242 1120 1115 1025 625 630 258 4 5
242 235 620 785 1056 1061 47 3 5
242 235 185 812 829 1155 390 5 5
228 294 281 450 453 473 468 1 4
228 294 281 259 273 598 249 2 4
206 195 525 812 829 1155 390 1 4
206 195 525 526 341 643 325 18 4
202 10 1179 1178 1177 1185 151 2 5
202 10 1076 1077 932 963 374 1 5
201 866 870 1079 565 571 296 7 5
201 398 487 925 934 330 443 3 5
201 398 431 740 748 351 104 9 5
201 199 1131 811 823 1192 297 1 5
201 199 511 1145 788 799 306 7 5
201 199 511 740 748 351 104 6 5
201 199 511 740 746 229 134 1 5
200 198 1065 930 928 950 279 5 5
200 198 996 1010 644 684 109 5 5
200 198 660 1070 430 434 437 14 5
155 490 485 399 400 422 456 7 4
155 295 1162 372 470 1027 113 1 4
155 295 281 259 273 598 249 12 4
155 150 380 383 64 562 344 5 4
153 591 810 812 829 1155 390 1 5
153 150 380 383 64 562 344 1 5
113 560 1140 1148 347 121 323 7 5
113 560 1140 1143 1161 618 238 1 5
113 560 1140 1143 932 963 374 2 5
113 560 382 390 635 102 135 1 5
113 560 284 283 306 267 136 1 5
106 108 742 754 1096 1012 8 2 5
78 1023 1021 1036 492 158 409 6 5
78 770 1130 926 932 963 374 16 5
78 770 1130 926 932 962 376 6 5
76 486 488 600 611 877 40 4 5
76 486 488 600 606 421 256 16 5
75 999 772 782 355 87 191 6 5
51 814 455 479 917 908 154 3 5
20 21 646 647 656 899 226 8 5
20 21 646 176 182 366 430 3 5
18 1142 855 1026 1053 1063 454 3 5
18 840 996 1010 644 684 109 4 5
18 840 53 927 949 1063 454 4 5
9 1 873 872 869 888 65 2 1
0 842 868 884 337 665 474 3 5
0 842 868 871 900 1057 129 4 5
0 316 323 359 805 239 119 9 5
628 1175 814 455 479 917 908 154 2 5
312 285 601 971 401 428 1099 170 2 4
242 1120 1115 1025 625 629 962 376 1 5
242 235 620 971 401 428 1099 170 1 5
202 10 1179 1178 1177 1187 726 232 3 5
202 10 1023 1021 1036 492 158 409 1 5
201 866 870 1079 565 571 877 40 5 5
178 551 546 50 740 746 229 134 1 5
155 490 485 488 600 606 421 256 7 4
155 490 485 399 397 412 579 163 3 4
155 295 281 985 1101 567 577 157 8 4
155 295 281 284 283 306 190 403 1 4
78 770 1130 926 932 967 882 479 1 5
78 113 560 284 283 306 190 403 1 5
78 113 560 284 283 304 875 448 2 5
75 235 620 971 401 428 1099 170 6 5
75 235 185 855 1026 1053 1063 454 1 5
0 842 487 925 927 949 1063 454 3 5
0 361 1076 1077 932 967 882 479 5 5
1089 707 681 1076 1077 932 967 145 311 1 5
1089 707 681 1076 1077 932 966 939 401 4 5
437 34 18 840 53 927 949 665 474 2 2
331 853 809 789 452 451 470 1027 113 4 4
312 881 329 316 323 359 805 239 119 1 4
242 58 51 814 455 479 917 908 154 17 5
200 198 1065 930 928 932 966 939 401 4 5
155 490 485 486 488 600 606 421 256 2 4
78 770 1130 926 940 1028 234 942 0 1 5
75 235 620 785 1077 932 966 939 401 1 5
228 201 398 487 925 933 932 966 939 401 1 4
228 201 199 757 756 742 754 1096 1012 8 5 4
