1008

1186 244 68 4
1179 268 28 2
1151 322 65 4
1141 345 95 5
1120 287 49 4
1088 64 68 4
1068 140 99 4
1051 465 48 3
1049 255 60 4
956 59 18 1
953 257 56 3
925 445 85 4
895 283 56 4
814 316 70 4
754 171 75 5
747 435 48 3
720 70 39 3
710 397 49 4
699 363 32 3
678 362 50 4
468 442 32 2
465 205 42 4
423 475 35 3
422 415 20 2
412 86 44 4
315 103 66 4
279 430 25 4
275 68 78 5
239 326 61 4
233 63 73 5
180 424 27 2
144 273 22 3
140 423 17 2
134 359 62 4
116 45 89 4
104 409 37 3
87 390 103 4
65 407 34 4
35 451 36 3
5 223 68 4
756 762 1062 76 5 5
756 761 736 108 8 5
756 759 1007 128 27 5
756 202 217 89 2 5
756 202 216 396 1 5
756 177 191 156 2 5
755 1167 1181 17 2 5
755 1059 1080 249 2 5
755 1020 1045 219 7 5
755 965 988 467 4 5
755 955 959 107 7 5
755 955 957 214 14 5
755 879 897 151 28 5
755 715 722 99 5 5
755 650 683 213 8 5
755 631 639 353 6 5
755 95 101 238 5 5
755 95 99 38 3 5
754 617 1069 280 34 5
747 563 606 50 2 3
734 1056 1069 280 1 5
734 272 282 52 17 5
730 1015 1028 166 3 5
730 735 568 160 21 5
730 731 741 133 6 5
730 731 740 33 26 5
730 731 736 108 16 5
730 697 708 266 1 5
730 376 385 182 15 5
730 376 384 352 7 5
730 85 93 65 4 5
720 715 722 99 33 3
720 715 718 177 3 3
699 695 700 26 4 3
698 1170 1193 348 20 5
698 1105 1114 400 2 5
698 881 909 411 22 5
698 881 907 73 14 5
680 650 683 213 11 3
680 650 682 159 9 3
680 650 681 190 2 3
680 49 638 21 18 3
678 649 674 404 2 4
678 267 245 41 2 4
632 917 936 141 19 5
632 875 883 47 4 5
632 643 742 321 3 5
632 631 639 353 4 5
632 631 638 21 2 5
632 630 634 175 7 5
632 178 196 463 25 5
632 178 195 82 2 5
612 1130 1136 431 11 5
612 1056 1069 280 2 5
612 628 580 239 5 5
612 626 1113 448 2 5
612 625 467 126 13 5
612 145 151 380 37 5
557 1132 1144 191 9 5
557 1132 1143 235 3 5
557 550 560 15 17 5
557 529 547 154 33 5
557 529 546 426 8 5
557 231 261 232 4 5
557 231 259 368 1 5
481 825 828 83 10 5
481 825 827 281 9 5
481 529 546 426 10 5
481 529 545 8 11 5
481 503 1198 80 1 5
481 482 505 245 27 5
481 482 504 427 21 5
480 493 69 217 3 5
480 489 941 358 15 5
480 488 523 168 12 5
480 176 186 466 3 5
468 460 467 126 4 2
423 415 427 136 5 3
423 415 426 72 2 3
423 415 425 462 10 3
422 415 425 462 11 2
422 415 421 332 5 2
412 394 411 119 12 4
401 391 404 300 43 4
393 1020 1045 219 10 5
393 800 819 2 4 5
393 800 818 36 14 5
393 648 673 259 1 5
393 648 670 458 4 5
393 648 669 350 8 5
393 391 404 300 1 5
393 390 397 303 16 5
393 390 396 413 16 5
393 177 191 156 30 5
377 798 812 383 5 5
377 798 811 153 20 5
377 798 810 250 16 5
377 776 785 242 5 5
377 556 579 331 22 5
377 389 1099 437 17 5
377 165 168 460 1 5
377 165 167 478 2 5
377 85 93 65 13 5
361 654 691 31 21 5
361 654 690 71 26 5
361 362 373 145 12 5
361 362 370 162 19 5
361 362 369 387 2 5
361 300 324 188 4 5
361 105 108 224 24 5
361 85 93 65 5 5
361 85 92 264 12 5
329 345 829 453 17 5
329 345 149 416 10 5
325 1170 1193 348 6 5
325 1170 1191 84 3 5
325 441 447 87 14 5
325 334 1173 274 7 5
325 328 343 271 3 5
325 328 342 399 3 5
325 204 224 378 6 5
325 121 131 284 7 5
295 1092 1104 7 4 5
295 350 354 122 5 5
295 350 352 452 28 5
295 300 324 188 3 5
295 300 323 406 7 5
295 300 321 414 9 5
295 296 304 78 8 5
295 296 303 163 22 5
295 231 259 368 8 5
285 654 690 71 5 5
285 443 457 181 2 5
285 440 444 172 24 5
285 362 369 387 9 5
285 289 903 258 22 5
279 615 130 56 11 4
275 693 1028 166 29 5
271 646 662 125 6 5
271 646 661 455 11 5
271 610 619 473 24 5
271 610 618 222 2 5
271 610 616 207 13 5
271 610 614 51 6 5
271 488 523 168 6 5
271 488 522 417 6 5
271 232 264 312 15 5
265 1108 1127 405 7 5
265 1108 1126 349 5 5
265 558 593 192 26 5
265 300 321 414 2 5
265 300 320 57 14 5
265 286 293 356 42 5
265 267 245 41 3 5
265 64 83 115 19 5
239 226 244 117 16 4
239 111 864 361 14 4
239 111 492 111 2 4
233 225 235 186 19 5
227 416 432 379 14 5
227 231 259 368 4 5
227 231 258 369 20 5
227 230 256 429 10 5
227 230 253 470 7 5
227 229 251 272 7 5
205 200 206 382 6 2
201 1055 1066 394 18 5
201 1055 1063 301 1 5
201 716 723 290 5 5
201 558 592 167 3 5
201 558 588 365 12 5
201 203 223 357 2 5
175 960 968 215 11 5
175 960 967 18 23 5
175 717 727 148 4 5
175 717 726 3 6 5
175 595 600 4 6 5
175 595 599 240 7 5
175 552 568 160 15 5
175 185 1110 44 18 5
170 1105 1114 400 1 5
170 961 973 422 13 5
170 961 972 0 23 5
170 418 435 237 13 5
170 270 274 109 5 5
170 179 198 402 13 5
147 917 936 141 3 5
147 554 574 327 6 5
147 526 535 96 10 5
147 526 533 251 9 5
146 830 840 204 25 5
146 830 839 389 16 5
146 486 520 372 13 5
146 145 151 380 10 5
146 145 150 53 35 5
146 120 125 444 15 5
146 120 123 94 15 5
140 743 475 342 9 2
135 1132 1143 235 2 5
135 798 810 250 8 5
135 645 659 308 11 5
135 527 537 403 15 5
135 300 320 57 7 5
135 300 319 311 29 5
134 1050 943 446 6 4
134 1034 1007 128 36 4
132 262 621 234 14 4
132 262 498 341 28 4
106 1109 1129 143 3 5
106 1090 1094 375 6 5
106 226 244 117 9 5
106 226 242 42 7 5
106 226 238 67 25 5
106 112 683 213 3 5
106 112 605 276 1 5
106 107 119 333 22 5
106 107 118 13 7 5
106 85 92 264 12 5
106 85 90 131 13 5
106 85 89 199 11 5
96 835 858 293 2 5
96 799 815 100 14 5
96 799 813 247 11 5
96 596 608 364 1 5
96 392 407 338 3 5
96 300 319 311 3 5
96 160 164 32 11 5
96 160 161 477 7 5
87 85 89 199 5 4
87 85 88 12 17 4
86 861 869 391 23 5
86 715 718 177 3 5
86 528 541 184 22 5
86 417 434 212 17 5
86 85 88 12 6 5
65 60 66 178 38 4
62 881 907 73 3 5
62 881 906 5 40 5
62 645 659 308 2 5
62 645 658 102 27 5
62 360 366 194 31 5
62 360 365 209 10 5
62 165 167 478 12 5
62 165 166 279 15 5
61 1105 1114 400 12 5
61 1105 1113 448 10 5
61 731 736 108 11 5
61 72 457 181 17 5
61 71 598 325 8 5
55 1171 1198 80 28 5
55 1171 1196 9 2 5
55 1171 1194 113 2 5
55 1091 1103 260 3 5
55 1091 1099 437 2 5
55 1091 1098 370 3 5
55 830 837 200 9 5
55 799 813 247 3 5
55 732 742 321 8 5
55 597 609 392 12 5
55 595 599 240 6 5
55 551 565 479 22 5
55 442 452 227 6 5
55 442 451 420 3 5
51 156 191 156 1 4
35 27 37 318 2 3
35 27 34 299 21 3
29 1132 1143 235 14 5
29 835 858 293 17 5
29 835 857 49 11 5
29 390 396 413 10 5
29 297 307 210 21 5
29 297 306 174 24 5
29 46 535 96 10 5
29 45 189 105 17 5
28 1056 1069 280 14 4
26 610 614 51 26 5
26 415 421 332 22 5
26 63 79 129 1 5
20 1130 1136 431 12 5
20 1130 1135 343 2 5
20 1058 1078 461 14 5
20 1015 1028 166 4 5
20 1015 1024 347 12 5
20 876 890 183 33 5
20 832 849 298 4 5
20 461 474 228 21 5
20 461 470 187 20 5
20 95 99 38 4 5
20 24 404 300 8 5
20 23 959 107 8 5
20 22 993 262 2 5
15 717 726 3 19 5
15 595 599 240 11 5
15 529 545 8 14 5
15 442 451 420 10 5
15 179 198 402 4 5
5 116 656 19 8 4
1 1165 1175 43 14 4
1 1165 1173 274 8 4
1 270 274 109 3 4
1 2 11 146 22 4
0 834 856 395 2 5
0 834 854 155 22 5
0 596 608 364 3 5
0 596 606 50 5 5
0 596 605 276 15 5
0 121 131 284 15 5
0 121 130 56 5 5
0 121 129 236 7 5
1186 1169 1170 1191 84 10 4
1186 1169 1170 1190 120 2 4
1179 1166 1171 1194 113 16 2
1151 188 177 191 156 13 4
1151 188 177 190 216 6 4
1146 1154 513 688 366 5 5
1120 1107 1130 1135 343 10 4
1120 1107 1122 991 291 9 4
1088 1060 1057 1075 454 4 4
1088 1060 272 282 52 11 4
1088 1060 272 281 221 6 4
1088 1060 272 280 225 3 4
1068 438 789 307 210 1 4
1051 685 1161 738 201 5 3
997 1147 1161 738 201 10 5
997 1061 1089 849 298 1 5
997 1061 1055 1063 301 11 5
997 1018 1034 1007 128 1 5
997 375 1056 1069 280 1 5
997 375 1056 1067 408 3 5
996 1131 1139 323 406 6 5
962 964 984 1129 143 6 5
953 921 362 369 387 5 3
953 921 272 280 225 1 3
953 110 105 108 224 7 3
895 878 892 223 357 4 4
895 243 684 581 337 14 4
862 1145 1152 541 184 8 5
862 995 876 889 27 13 5
862 995 876 888 193 4 5
862 995 876 886 346 10 5
862 995 392 407 338 1 5
862 995 145 150 53 8 5
862 995 145 149 416 5 5
862 871 952 173 40 12 5
862 871 340 208 354 6 5
862 298 392 407 338 4 5
862 298 297 306 174 1 5
766 1106 1116 868 75 1 5
766 1106 861 869 391 10 5
766 484 513 688 366 1 5
766 484 511 937 198 6 5
756 202 1016 1031 85 6 5
755 1167 1182 943 446 6 5
755 1167 1182 751 161 12 5
755 965 961 972 0 6 5
755 955 1021 1048 334 10 5
755 879 899 108 224 2 5
755 879 596 605 276 16 5
755 613 882 912 447 4 5
747 733 795 803 35 34 3
734 1107 1122 991 291 13 5
730 922 919 944 195 13 5
730 922 919 943 446 4 5
730 733 795 803 35 4 5
730 733 745 103 330 8 5
730 697 696 707 319 2 5
730 376 825 827 281 11 5
730 326 1022 1054 91 1 5
710 698 881 906 5 1 4
699 823 800 818 36 2 3
699 695 1055 1063 301 6 3
699 695 876 886 346 11 3
680 650 684 581 337 4 3
680 650 654 690 71 6 3
678 649 1171 1194 113 3 4
678 649 825 827 281 13 4
678 649 105 108 224 2 4
632 875 362 369 387 10 5
632 875 362 368 104 13 5
632 631 835 857 49 23 5
632 631 637 344 81 2 5
632 375 1056 1067 408 13 5
632 375 795 803 35 2 5
632 375 795 802 158 3 5
632 375 378 1113 448 11 5
557 1147 1161 738 201 4 5
557 1147 461 470 187 3 5
557 550 881 906 5 3 5
557 550 559 164 32 3 5
480 494 1174 191 156 1 5
480 484 511 937 198 6 5
480 176 653 689 296 6 5
480 176 653 688 366 21 5
480 176 595 599 240 6 5
468 460 1021 1048 334 9 2
465 729 717 726 3 6 4
465 729 717 725 55 1 4
465 460 832 849 298 9 4
465 460 832 848 139 6 4
464 607 596 605 276 6 3
412 870 861 869 391 3 4
412 870 861 868 75 10 4
412 394 414 1103 260 16 4
393 1020 1042 1014 253 3 5
393 1020 1041 708 266 4 5
393 1020 1041 33 23 10 5
393 648 672 40 243 5 5
393 410 493 69 217 1 5
393 391 402 98 66 22 5
377 995 145 149 416 3 5
377 556 1056 1067 408 6 5
377 355 1105 1113 448 3 5
377 355 916 931 164 7 5
377 355 916 929 355 11 5
377 355 647 665 88 3 5
329 1131 1139 323 406 13 5
329 1131 645 658 102 11 5
325 879 596 605 276 1 5
325 441 778 793 134 15 5
325 441 778 792 179 3 5
325 375 378 1113 448 14 5
325 333 358 33 23 2 5
325 328 327 338 169 6 5
325 204 1105 1113 448 2 5
325 204 178 195 82 7 5
325 204 178 193 410 4 5
325 204 178 192 425 20 5
315 506 482 504 427 5 4
315 299 443 457 181 6 4
315 299 318 92 264 14 4
315 299 317 803 35 5 4
315 299 316 16 147 12 4
295 1167 1182 751 161 4 5
295 1167 960 967 18 5 5
295 1092 297 306 174 1 5
295 1061 1055 1063 301 4 5
295 1061 1055 1062 76 16 5
295 391 402 98 66 2 5
295 350 529 545 8 6 5
295 302 389 1099 437 4 5
295 296 304 42 307 3 5
285 631 637 344 81 25 5
285 631 228 247 433 13 5
285 440 445 1029 428 5 5
285 440 362 368 104 9 5
279 706 696 707 319 2 4
271 833 1105 1113 448 3 5
271 833 1105 1112 351 3 5
271 833 998 1014 253 8 5
271 833 998 1013 157 1 5
271 646 696 707 319 8 5
271 646 661 1097 434 1 5
271 646 652 686 386 5 5
271 488 2 11 146 12 5
265 1108 1124 281 221 7 5
265 64 1130 1135 343 1 5
265 64 82 500 288 4 5
239 111 105 108 224 4 4
233 225 1109 1129 143 4 5
227 355 647 665 88 10 5
227 355 647 663 328 5 5
227 355 358 33 23 2 5
227 231 257 259 368 5 5
227 230 255 1112 351 12 5
227 229 876 886 346 5 5
227 229 876 885 110 4 5
205 491 1042 1014 253 1 2
205 200 1091 1098 370 12 2
201 716 1105 1112 351 5 5
201 716 526 533 251 5 5
201 558 591 807 241 5 5
180 169 165 166 279 5 2
175 552 966 993 262 1 5
175 176 595 599 240 1 5
170 955 1021 1048 334 1 5
170 525 530 1113 448 2 5
170 525 462 475 342 13 5
170 418 435 658 102 1 5
170 418 419 437 206 16 5
170 230 255 1112 351 2 5
147 917 830 837 200 5 5
147 917 830 836 28 9 5
146 486 483 510 218 13 5
144 136 1055 1062 76 10 3
144 136 765 767 388 14 3
144 136 178 192 425 12 3
140 743 732 742 321 1 2
135 1131 645 658 102 4 5
135 1131 645 657 306 9 5
135 416 432 1197 16 15 5
135 391 402 98 66 2 5
135 355 358 33 23 7 5
132 122 133 714 30 10 4
106 716 526 533 251 4 5
106 226 232 264 312 6 5
106 107 360 365 209 6 5
96 1148 327 338 169 5 5
96 1148 228 247 433 12 5
96 955 1021 1048 334 16 5
96 955 1021 1047 203 7 5
96 463 920 946 436 13 5
96 160 919 943 446 15 5
96 160 919 941 358 6 5
96 160 861 868 75 4 5
86 1020 1019 1040 196 16 5
86 715 1109 1129 143 13 5
86 715 1109 1128 150 10 5
86 715 765 767 388 5 5
86 715 721 1007 128 4 5
86 417 177 190 216 14 5
86 85 645 657 306 8 5
62 1108 1124 79 129 1 5
62 350 529 545 8 9 5
55 1145 1152 541 184 3 5
55 1061 1055 1062 76 1 5
55 1061 647 663 328 9 5
51 29 45 189 105 2 4
51 29 44 386 116 9 4
35 27 961 972 0 1 3
35 27 34 305 340 4 3
30 463 920 946 436 5 4
30 463 920 945 165 22 4
30 53 1149 8 261 5 4
30 27 34 305 340 5 4
30 25 696 707 319 9 4
28 877 419 437 206 4 4
28 525 462 475 342 6 4
28 229 876 885 110 10 4
28 160 861 868 75 21 4
28 160 861 867 230 3 4
28 160 778 792 179 11 4
28 160 555 577 336 4 4
26 610 618 1175 43 13 5
26 160 555 577 336 14 5
20 1015 1027 373 145 3 5
20 1015 1026 1127 405 3 5
15 442 454 901 367 3 5
15 179 199 635 118 12 5
1 1165 1174 191 156 3 4
1 1165 1172 373 145 8 4
1 1148 228 247 433 2 4
1 350 526 533 251 1 4
1 270 273 886 346 37 4
1 25 696 707 319 2 4
0 1020 1019 1039 310 2 5
0 1020 1016 1031 85 2 5
0 834 830 836 28 5 5
0 202 1016 1031 85 14 5
0 202 1016 1030 22 3 5
0 202 220 520 372 2 5
0 202 215 764 189 8 5
0 121 1057 1075 454 3 5
0 121 998 1013 157 2 5
1146 20 1015 1026 1127 405 5 5
1146 20 85 645 657 306 7 5
1088 1060 860 297 306 174 2 4
1051 685 651 645 657 306 3 3
956 1187 1169 1170 1190 120 1 1
953 921 963 1170 1190 120 3 3
953 921 963 981 579 331 5 3
953 921 272 1057 1075 454 14 3
862 298 922 919 941 358 4 5
775 777 556 1056 1067 408 2 5
755 613 882 881 906 5 2 5
755 613 882 880 903 258 1 5
734 1107 1108 1124 79 129 12 5
734 1107 1108 1105 1112 351 12 5
734 15 179 199 635 118 9 5
730 376 556 1056 1067 408 6 5
730 326 1022 1050 943 446 2 5
720 747 733 745 103 330 14 3
720 747 563 551 565 479 1 3
720 747 563 551 562 229 1 3
710 594 558 591 807 241 11 4
699 823 800 819 475 342 1 3
699 695 270 273 886 346 8 3
678 649 1171 1195 818 36 2 4
678 649 825 831 842 385 16 4
678 649 442 454 901 367 4 4
632 875 884 156 191 156 7 5
557 1147 965 961 972 0 9 5
557 1147 965 920 945 165 7 5
557 1147 461 1130 1135 343 1 5
557 1147 461 474 726 3 1 5
557 1147 121 128 354 122 3 5
465 460 1106 861 867 230 2 4
465 460 955 1021 1047 203 1 4
465 460 955 861 867 230 2 4
465 460 955 795 802 158 5 4
465 460 955 795 801 142 13 4
464 460 955 795 801 142 13 3
464 460 955 696 707 319 1 3
412 394 414 1103 636 185 4 4
401 236 225 1109 1128 150 11 4
401 236 225 611 620 124 11 4
393 394 414 1103 636 185 1 5
377 995 416 432 1197 16 3 5
377 776 1015 1026 1127 405 1 5
361 630 1145 1152 541 184 8 5
361 630 654 693 1028 166 7 5
361 630 416 432 1197 16 6 5
329 766 484 511 937 198 6 5
329 766 355 358 33 23 9 5
325 879 898 1172 373 145 6 5
325 879 596 604 779 263 5 5
325 879 596 604 287 135 2 5
325 376 556 1056 1067 408 1 5
325 376 556 551 562 229 6 5
325 328 296 304 42 307 1 5
325 328 225 611 620 124 1 5
325 55 1061 647 663 328 3 5
325 55 597 528 541 184 1 5
325 55 355 356 839 389 1 5
315 299 443 457 858 293 2 4
295 1167 442 454 890 183 11 5
285 440 444 1087 42 307 3 5
285 440 362 1170 1190 120 2 5
271 265 64 82 500 288 20 5
239 980 97 95 99 38 3 4
239 980 97 95 98 66 9 4
239 111 105 831 842 385 1 4
239 111 105 108 565 479 4 4
205 200 1091 1102 968 215 6 2
180 169 165 611 620 124 4 2
175 552 966 861 867 230 1 5
175 176 595 1055 1062 76 2 5
175 176 595 599 385 182 2 5
146 120 825 828 857 49 1 5
146 120 825 419 437 206 2 5
143 692 654 693 1028 166 5 4
143 135 355 356 839 389 2 4
143 135 225 611 620 124 6 4
143 135 225 237 66 178 1 4
140 743 732 731 736 108 2 2
132 262 502 794 741 133 5 4
132 262 502 794 154 464 3 4
132 122 1165 1172 373 145 5 4
132 122 362 1170 1190 120 4 4
132 122 133 714 88 12 6 4
104 979 963 981 579 331 4 3
65 222 202 215 764 189 6 4
61 136 230 232 264 312 2 5
51 29 1132 861 867 230 2 4
35 456 443 457 858 293 8 3
30 265 64 82 500 288 1 4
30 55 355 356 839 389 5 4
30 55 56 1012 1074 421 21 4
30 53 1149 8 368 104 4 4
30 0 121 128 354 122 12 4
28 877 882 880 903 258 6 4
28 877 882 880 901 367 3 4
28 877 461 474 726 3 1 4
26 160 1132 861 867 230 7 5
26 160 778 793 663 328 2 5
26 160 416 432 1197 16 3 5
26 160 416 429 1048 334 12 5
1 350 833 998 1013 157 5 4
1 350 833 852 396 413 20 4
1146 20 85 556 551 562 229 19 5
997 62 350 833 852 396 413 1 5
997 62 350 529 549 117 121 5 5
862 298 922 919 941 258 369 5 5
710 594 558 591 807 673 259 7 4
699 823 800 443 457 858 293 2 3
680 49 29 1132 861 867 230 6 3
680 49 29 1132 861 865 97 2 3
557 1147 965 961 972 303 163 2 5
557 1147 965 920 945 669 350 5 5
377 776 1015 1025 1027 373 145 1 5
377 776 1015 1023 545 251 272 11 5
361 630 1145 1149 8 368 104 4 5
329 766 484 515 267 245 41 2 5
279 615 671 648 672 40 243 12 4
279 615 671 648 653 688 366 1 4
239 111 105 831 843 1037 384 11 4
180 175 176 595 599 385 182 1 2
146 486 483 507 896 815 100 3 5
146 120 825 831 843 1037 384 2 5
143 468 460 955 696 707 319 1 4
143 468 460 955 390 396 413 1 4
143 468 460 832 645 657 306 1 4
143 468 460 550 559 164 32 5 4
143 135 391 400 289 903 258 10 4
143 135 350 529 549 117 121 4 4
140 135 350 529 549 117 121 3 2
140 135 225 237 66 537 403 10 2
104 979 963 966 861 865 97 2 3
104 96 300 322 22 993 262 8 3
104 96 300 322 22 58 373 1 3
61 136 230 254 667 669 350 4 5
30 55 1061 647 667 669 350 9 4
30 55 799 816 316 16 147 1 4
30 55 597 631 228 247 433 1 4
30 55 355 916 930 290 112 3 4
30 0 1020 1019 1016 1030 22 1 4
30 0 1020 1018 1034 1007 128 3 4
30 0 1020 1018 1016 1030 22 11 4
28 877 882 880 902 47 476 14 4
28 877 461 473 549 117 121 2 4
28 877 461 469 761 736 108 3 4
28 229 230 254 667 669 350 7 4
5 116 106 107 360 365 209 4 4
1088 102 96 300 322 22 58 373 5 4
1088 102 96 160 416 429 1048 334 4 4
699 823 800 796 1019 1016 1030 22 2 3
699 823 800 796 1019 1016 1029 428 2 3
423 142 135 225 237 66 537 403 8 3
422 312 298 922 919 941 258 369 1 2
422 312 298 922 917 830 836 28 4 2
422 312 298 160 416 429 1048 334 1 2
422 312 298 160 416 429 738 201 3 2
180 175 176 595 1055 1063 742 321 1 2
180 9 1 350 529 549 117 121 6 2
104 979 963 966 964 984 1129 143 7 3
65 60 62 350 529 549 117 121 5 4
65 60 62 350 526 531 404 300 2 4
30 265 630 1145 1149 8 368 104 3 4
30 55 799 816 316 16 869 391 1 4
30 55 355 356 363 503 1198 80 2 4
30 0 1020 1015 1023 545 251 272 1 4
28 877 461 470 1152 541 736 108 3 4
5 116 106 1090 631 228 247 433 1 4
5 116 106 107 360 366 837 200 1 4
1146 20 85 556 551 566 289 903 258 6 5
1146 20 85 556 551 566 289 496 459 6 5
412 183 175 176 595 1055 1063 742 321 4 4
279 615 671 648 653 647 667 669 350 5 4
279 615 671 648 650 654 693 1028 166 7 4
279 615 671 648 650 654 693 212 443 3 4
279 271 265 630 1145 1149 8 368 104 4 4
205 491 480 176 595 1055 1063 742 321 1 2
180 9 1 299 15 179 199 635 118 1 2
5 116 106 107 360 363 503 1198 80 1 4
205 491 480 176 355 356 363 503 1198 80 6 2
