991

1193 209 65 4
1179 343 89 4
1128 72 67 4
1082 323 66 4
994 329 34 3
967 197 42 4
918 28 114 4
890 210 101 4
845 26 46 4
782 164 59 3
752 275 71 4
739 73 83 4
680 17 63 4
674 258 43 3
673 301 35 3
648 276 52 3
635 220 73 4
596 38 46 4
589 309 73 4
548 278 83 4
507 168 68 4
472 471 41 3
470 412 51 4
467 142 20 2
459 304 30 3
423 272 14 1
392 237 36 3
391 50 12 1
306 227 25 2
287 405 62 4
205 131 88 4
155 387 66 4
118 93 30 4
61 424 73 4
24 452 24 2
20 125 18 2
6 365 69 4
297 307 361 23 18 4
297 295 302 342 9 4
297 48 62 16 6 4
287 377 550 245 25 4
287 285 291 282 6 4
255 262 948 446 11 4
255 261 862 351 1 4
221 249 704 247 16 4
221 222 254 155 2 4
221 219 245 3 3 4
221 219 244 339 7 4
221 215 225 477 21 4
216 714 734 136 22 4
216 625 631 248 18 4
216 493 509 24 17 4
216 230 253 10 2 4
216 222 254 155 1 4
216 222 253 10 5 4
216 218 239 410 23 4
216 217 238 82 4 4
216 195 200 212 2 4
198 1157 1174 120 1 4
198 973 993 284 7 4
198 973 992 48 9 4
198 940 948 446 4 4
198 217 238 82 21 4
198 217 237 320 1 4
198 217 236 314 10 4
198 217 235 112 4 4
198 214 268 240 7 4
197 904 921 11 22 4
161 1050 1054 58 18 4
161 687 701 462 24 4
161 259 278 231 7 4
161 160 166 121 12 4
161 95 100 279 6 4
135 451 461 270 12 4
135 158 668 335 20 4
135 131 141 88 12 4
133 1104 1124 234 14 4
133 1104 1121 119 5 4
133 710 716 367 19 4
133 600 602 159 1 4
133 600 601 0 16 4
133 46 57 401 23 4
133 46 55 428 6 4
130 337 349 285 2 4
130 337 348 347 18 4
130 337 347 229 26 4
130 296 304 432 9 4
130 163 176 426 1 4
130 136 576 174 21 4
130 136 549 310 10 4
127 113 129 331 1 1
118 110 117 413 20 4
118 110 116 291 9 4
118 110 115 137 8 4
111 1158 1178 123 26 4
111 1158 1177 241 19 4
111 714 734 136 5 4
111 714 733 421 23 4
111 565 588 111 21 4
96 710 716 367 1 4
96 335 342 94 1 4
96 220 248 324 4 4
96 220 247 463 15 4
96 220 246 302 3 4
96 102 771 129 3 4
65 737 747 74 1 4
65 737 746 395 4 4
65 561 579 51 23 4
65 561 577 113 2 4
65 561 575 232 3 4
65 532 543 92 21 4
65 532 542 358 5 4
65 401 417 353 1 4
65 401 415 388 15 4
65 401 414 382 3 4
61 77 172 124 6 4
61 48 62 16 1 4
61 48 60 465 12 4
28 1163 1199 322 10 4
28 1163 1196 79 6 4
28 625 631 248 9 4
28 607 619 169 5 4
28 490 494 337 20 4
28 42 129 331 11 4
27 1131 1138 182 12 4
27 1104 1121 119 11 4
27 1104 1118 464 3 4
27 298 316 49 9 4
27 298 313 305 3 4
27 40 951 295 6 4
27 40 447 470 4 4
27 38 1174 120 5 4
27 11 19 415 6 4
27 11 18 4 18 4
26 36 948 446 12 4
25 1157 1174 120 12 4
25 942 961 474 9 4
25 942 960 89 7 4
25 689 709 162 11 4
25 689 708 273 9 4
25 687 701 462 4 4
25 687 700 461 37 4
25 687 699 109 3 4
25 403 419 30 11 4
24 393 180 414 6 2
20 270 276 176 9 2
12 1156 1173 391 18 4
12 260 281 448 13 4
12 47 58 398 11 4
12 21 575 232 1 4
6 502 385 293 20 4
1 510 515 154 13 4
1 380 386 246 15 4
1 380 385 293 12 4
1 257 271 134 9 4
1 71 85 135 4 4
1 71 84 53 3 4
1 46 55 428 2 4
1096 1075 218 239 410 1 3
1096 150 202 62 16 5 3
1082 1071 1084 788 199 13 4
1073 1074 1087 693 260 10 4
1073 1074 976 1004 455 5 4
1073 1072 1085 730 262 10 4
1073 1072 1070 1079 425 4 4
1073 1071 1084 788 199 3 4
1005 1017 1034 180 414 4 4
1005 1017 1033 603 399 8 4
1005 1017 1019 1037 166 7 4
994 339 335 342 94 6 3
994 114 110 115 137 14 3
945 1102 714 733 421 1 4
945 1102 714 731 230 14 4
945 1102 714 730 262 13 4
945 645 1160 1189 443 4 4
927 970 337 347 229 3 4
927 970 337 346 472 2 4
927 190 1016 1029 40 1 4
927 190 1016 1028 332 6 4
927 190 942 960 89 9 4
927 190 941 950 158 4 4
927 190 193 347 229 11 4
927 190 74 94 117 5 4
925 530 628 641 317 11 4
925 530 537 554 107 5 4
925 530 535 91 102 2 4
901 404 425 375 180 3 4
901 320 1021 1049 2 6 4
901 0 687 699 109 3 4
901 0 687 698 29 20 4
901 0 533 550 245 9 4
901 0 533 549 310 14 4
883 970 337 346 472 17 4
883 970 337 345 297 2 4
883 817 944 964 69 1 4
853 871 1166 1142 194 7 4
853 854 1053 1069 460 17 4
853 854 1053 1066 457 3 4
853 854 851 863 132 9 4
853 850 295 302 342 4 4
853 258 926 934 175 5 4
845 1045 1020 1046 193 4 4
845 1045 1020 1044 249 4 4
845 1045 40 447 470 1 4
818 1132 1139 624 368 9 4
818 819 785 790 445 2 4
818 819 785 789 250 12 4
818 819 785 788 199 2 4
818 815 822 397 277 1 4
802 841 1160 1189 443 8 4
802 841 711 718 419 6 4
802 811 108 60 465 14 4
802 800 804 213 235 2 4
802 258 926 934 175 3 4
802 134 786 796 205 1 4
802 134 786 795 316 3 4
801 1105 1126 663 77 2 4
801 1105 1104 1118 464 14 4
801 1105 1101 1108 338 1 4
801 841 711 718 419 7 4
801 356 1155 1167 25 5 4
798 787 215 225 477 4 1
798 787 215 224 456 7 1
798 694 686 693 260 5 1
762 1159 1163 1196 79 4 4
752 750 1019 1037 166 3 4
751 972 989 748 75 4 4
751 972 988 1143 341 4 4
751 972 987 1199 322 2 4
751 972 987 639 118 10 4
751 902 917 860 300 13 4
751 759 546 349 285 2 4
751 750 1019 1037 166 8 4
751 480 1101 1108 338 1 4
751 480 492 505 27 14 4
751 355 359 862 351 3 4
739 735 1160 1189 443 8 4
739 735 738 94 117 14 4
739 735 451 461 270 3 4
685 688 705 574 172 4 4
685 356 256 269 76 8 4
685 356 256 268 240 3 4
685 338 561 575 232 8 4
680 958 942 959 185 1 4
680 958 942 955 217 27 4
680 656 491 495 274 6 4
674 655 215 224 456 12 3
651 652 667 39 100 4 4
651 480 492 505 27 17 4
651 480 433 447 470 17 4
650 661 214 268 240 5 4
650 653 1160 1189 443 3 4
648 645 1160 1189 443 1 3
648 645 1160 1187 47 5 3
648 645 1133 1141 200 4 3
648 645 132 146 369 7 3
648 645 132 145 361 1 3
635 474 454 471 254 1 4
606 615 894 333 179 6 4
596 874 1115 374 43 2 4
596 567 1158 1177 241 5 4
596 567 1158 1175 170 5 4
589 126 112 123 392 9 4
589 76 70 78 373 2 4
564 840 1160 1185 163 2 4
564 840 1016 1028 332 12 4
564 840 786 795 316 11 4
564 840 786 793 192 15 4
564 840 786 791 475 3 4
564 800 804 213 235 7 4
564 645 132 145 361 14 4
564 355 359 862 351 9 4
563 972 987 639 118 11 4
563 972 976 1004 455 1 4
563 585 835 848 283 16 4
563 566 592 79 211 19 4
555 1052 1155 1167 25 4 4
555 1052 1155 1165 198 17 4
555 1052 1064 1150 466 10 4
513 800 804 213 235 1 4
513 750 1019 1037 166 10 4
513 750 756 952 15 3 4
513 627 491 495 274 4 4
513 527 267 173 242 3 4
513 452 689 708 273 7 4
513 452 463 965 389 5 4
511 1103 1117 828 478 1 4
511 1103 1115 374 43 12 4
511 1103 1115 368 439 6 4
511 1006 1157 1174 120 7 4
511 1006 1156 1173 391 1 4
511 1006 1156 1170 442 3 4
511 1006 1104 1118 464 12 4
511 1006 851 863 132 10 4
511 531 541 153 153 4 4
511 531 540 867 404 7 4
511 512 522 896 253 5 4
481 881 890 812 349 16 4
481 487 894 333 179 1 4
475 815 822 397 277 5 4
475 531 540 867 404 3 4
475 479 328 1029 40 15 4
475 430 162 173 242 5 4
475 258 926 934 175 1 4
470 453 852 869 20 5 4
470 453 852 867 404 3 4
470 453 760 767 418 4 4
470 453 454 471 254 4 4
467 453 454 471 254 2 2
432 560 882 896 253 1 4
423 715 710 716 367 1 1
423 404 425 375 180 6 1
383 761 1051 1059 218 5 4
383 761 772 793 192 1 4
383 761 760 767 418 3 4
383 562 581 269 76 12 4
381 736 851 863 132 2 4
381 736 744 55 428 14 4
367 320 1021 1049 2 11 4
367 320 97 109 393 2 4
367 320 97 107 213 1 4
366 841 711 718 419 1 4
366 841 711 717 157 7 4
366 750 756 952 15 14 4
366 626 636 682 467 13 4
366 626 162 173 242 3 4
366 355 359 862 351 2 4
366 165 183 244 339 1 4
330 65 401 414 382 11 4
330 45 51 986 141 1 4
297 356 256 268 240 18 4
297 308 448 251 91 10 4
287 285 851 863 132 3 4
255 1074 976 1004 455 7 4
255 1074 976 1002 429 13 4
216 195 1020 1044 249 5 4
216 195 605 611 97 20 4
216 195 605 610 334 6 4
205 1047 1020 1044 249 11 4
205 384 1010 34 138 1 4
198 973 976 1002 429 2 4
198 940 949 1086 96 1 4
197 1071 1084 788 199 12 4
197 975 162 173 242 10 4
197 975 162 172 124 5 4
197 904 337 345 297 9 4
161 1050 608 624 368 15 4
161 656 491 495 274 1 4
161 656 336 343 280 6 4
161 259 882 896 253 5 4
155 351 581 269 76 5 4
135 534 713 727 105 16 4
135 534 713 723 52 12 4
135 259 882 896 253 18 4
133 763 776 675 265 8 4
133 600 971 982 319 10 4
133 600 256 268 240 1 4
133 151 578 497 336 6 4
130 881 890 812 349 9 4
130 881 890 701 462 15 4
130 735 11 18 4 1 4
130 296 713 723 52 2 4
130 163 177 594 41 9 4
111 134 786 791 475 17 4
96 1006 851 863 132 16 4
96 1006 851 862 351 7 4
96 1006 337 345 297 5 4
61 48 532 542 358 2 4
28 607 622 78 373 1 4
28 490 1158 1175 170 2 4
27 1131 882 896 253 9 4
27 1131 882 895 359 4 4
27 1074 976 1002 429 2 4
27 45 51 986 141 22 4
27 45 49 771 129 9 4
26 972 976 1002 429 14 4
26 903 10 13 201 2 4
26 607 622 78 373 9 4
26 607 298 313 305 9 4
26 320 97 107 213 4 4
25 403 402 418 62 1 4
25 195 605 610 334 8 4
12 325 72 87 42 2 4
12 260 282 505 27 16 4
12 65 401 414 382 3 4
5 0 3 848 283 5 1
1 1161 533 549 310 2 4
1 761 760 767 418 2 4
1 761 533 549 310 10 4
1 380 389 767 418 2 4
1 380 387 543 92 3 4
1 257 882 895 359 5 4
1 257 882 892 207 2 4
1 257 760 767 418 7 4
1136 884 880 365 368 439 8 1
994 339 335 337 345 297 6 3
979 1127 1105 1101 1108 338 2 1
967 362 356 256 268 240 1 4
967 305 296 713 723 52 1 4
927 190 941 222 253 10 1 4
927 190 380 387 543 92 4 4
925 530 628 642 90 127 9 4
856 643 681 1117 828 478 6 0
853 855 854 851 862 351 3 4
782 764 763 776 675 265 7 3
752 185 165 183 244 339 11 4
751 902 1131 882 892 207 3 4
685 338 850 295 302 342 3 4
685 338 561 580 747 74 6 4
685 338 561 578 497 336 13 4
680 958 942 961 863 132 4 4
674 655 736 744 55 428 7 3
674 655 736 742 4 31 11 3
674 655 736 737 746 395 6 3
673 1065 1052 1064 1150 466 4 3
673 1065 1052 1053 1066 457 1 3
673 1065 1052 1015 1022 255 5 3
673 655 215 227 250 60 3 3
673 655 215 222 253 10 7 3
651 762 1159 1163 1196 79 3 4
651 480 816 1133 1141 200 5 4
650 653 652 667 39 100 1 4
648 465 453 454 471 254 3 3
648 465 453 110 115 137 6 3
596 874 854 851 862 351 3 4
589 76 70 77 172 124 6 4
589 76 70 73 90 127 1 4
589 76 70 73 89 379 19 4
564 840 1160 1189 154 147 3 4
564 840 1160 1155 1165 198 3 4
564 645 649 969 862 351 13 4
563 566 561 578 497 336 9 4
563 190 380 387 311 187 6 4
559 555 1006 337 345 297 10 1
559 555 943 1155 1165 198 1 1
559 555 881 890 701 462 3 1
559 201 195 605 610 334 5 1
511 1103 1116 3 848 283 8 4
475 815 824 987 639 118 8 4
475 531 541 153 937 178 7 4
475 430 534 713 723 52 6 4
475 430 534 551 62 16 2 4
423 715 710 716 1038 473 2 1
423 404 562 581 269 76 2 1
381 555 881 890 701 462 5 4
381 382 816 1133 1141 200 7 4
381 382 356 256 268 240 4 4
381 382 356 222 253 10 7 4
366 750 600 256 268 240 14 4
366 626 637 792 935 383 8 4
366 626 637 792 888 366 1 4
366 626 632 1001 86 7 9 4
366 430 534 551 62 16 1 4
287 285 405 429 397 277 14 4
287 285 356 222 253 10 12 4
197 975 972 976 1002 429 5 4
197 904 162 174 897 381 4 4
161 656 681 1117 828 478 3 4
161 656 652 667 39 100 2 4
161 656 491 1163 1196 79 3 4
161 656 491 498 1199 322 1 4
161 656 336 72 87 42 4 4
135 840 1160 1155 1165 198 2 4
133 338 561 578 497 336 6 4
133 338 353 183 244 339 10 4
130 163 177 594 1056 143 2 4
118 442 431 433 447 470 6 4
111 134 786 792 888 366 3 4
61 48 59 98 1025 19 6 4
28 190 380 387 311 187 2 4
28 190 74 93 268 240 7 4
26 903 918 462 419 30 1 4
26 903 95 99 748 75 7 4
26 903 95 98 1025 19 9 4
26 320 97 108 60 465 2 4
25 190 74 93 268 240 13 4
12 325 1162 1194 896 253 3 4
12 325 1162 1192 449 450 4 4
6 1 257 760 767 418 1 4
6 1 71 83 574 172 1 4
1136 884 880 491 498 1199 322 1 1
1136 884 880 491 496 836 386 1 1
1136 884 880 452 463 965 389 5 1
979 1127 1105 1101 1109 1178 123 7 1
967 945 1102 714 732 239 410 3 4
967 945 645 355 359 862 351 2 4
782 764 763 776 675 154 147 2 3
782 395 382 356 222 253 10 3 3
751 902 1161 533 550 1112 144 1 4
751 902 1131 882 894 333 179 3 4
685 688 763 776 675 154 147 13 4
673 655 736 744 55 115 137 4 3
651 655 736 744 55 115 137 1 4
651 286 163 177 594 1056 143 1 4
559 201 195 605 1019 1037 166 1 1
513 627 763 776 675 154 147 3 4
477 475 430 534 551 62 16 4 1
467 284 260 279 36 948 446 1 2
459 571 560 882 894 333 179 3 3
392 1190 1161 533 550 1112 144 5 3
392 381 382 356 222 253 10 2 3
366 841 711 451 461 892 207 5 4
366 750 600 256 267 173 242 12 4
330 286 163 177 594 1056 143 3 4
197 975 972 976 1004 684 116 5 4
161 1050 608 256 267 173 242 1 4
161 1050 510 518 14 774 139 3 4
155 135 840 1160 1155 1165 198 12 4
118 442 431 433 448 251 91 1 4
24 124 112 1159 1163 1196 79 2 2
24 12 325 1162 1192 449 450 6 2
24 12 325 816 1133 1141 200 2 2
24 12 65 401 411 595 208 5 2
6 1 761 1051 1058 58 398 8 4
6 1 761 533 550 1112 144 3 4
6 1 761 533 547 179 103 2 4
6 1 761 533 546 349 285 1 4
6 1 510 518 14 774 139 1 4
6 1 257 256 267 173 242 1 4
967 305 296 763 776 675 154 147 1 4
883 817 815 824 987 1085 730 262 1 4
673 1065 1052 1015 1022 389 767 418 3 3
651 655 736 737 746 1085 730 262 3 4
648 465 453 852 854 851 862 351 2 3
648 465 453 852 854 851 861 409 5 3
648 465 453 65 401 411 595 208 1 3
648 465 453 65 401 217 235 112 2 3
477 475 815 824 987 1085 730 262 7 1
467 284 260 279 36 948 924 140 3 2
459 571 560 882 891 411 595 208 2 3
392 381 555 1006 1157 851 861 409 1 3
392 381 555 1006 1104 1118 718 419 1 3
392 381 555 1006 337 348 415 388 1 3
330 286 163 177 151 578 497 336 4 4
205 197 975 972 976 1004 684 116 3 4
155 135 96 1006 337 348 415 388 2 4
118 442 431 713 727 969 862 351 2 4
118 442 431 433 448 251 414 382 3 4
24 12 260 279 36 948 924 140 4 2
20 12 260 279 36 948 924 140 4 2
1136 884 880 452 689 708 822 397 277 2 1
1096 150 133 338 850 295 301 58 398 4 3
1096 150 133 338 735 940 949 1086 96 9 3
1096 150 133 338 735 451 461 892 207 5 3
1096 150 133 338 561 580 747 60 465 1 3
1096 150 133 338 561 580 282 505 27 1 3
477 475 815 824 987 1085 730 700 461 4 1
477 475 430 534 713 727 969 862 351 2 1
472 208 197 975 972 976 1004 684 116 1 3
472 208 197 975 970 337 348 415 388 1 3
392 381 555 1102 714 732 239 767 418 1 3
391 381 555 1102 714 732 239 767 418 1 1
391 381 555 1052 1015 1022 389 767 418 5 1
306 445 432 560 882 891 411 595 208 2 2
306 445 432 560 568 891 411 595 208 1 2
472 208 197 975 970 337 348 415 991 298 1 3
391 381 555 1102 714 713 727 969 862 351 2 1
306 445 432 655 736 737 746 1085 730 700 461 1 2
